canonical_smiles,MW,logP,TPSA,HBD,HBA,QED,BBB_heuristic,Lipinski_pass,PAINS_count,has_charged_center,has_reactive_group,murcko_scaffold,campaigns_hit,targets_hit,n_campaigns,tier_A_hits,tier_B_hits,tier_C_hits,PAINS_penalty,composite,polypharm_bonus,anti_target_penalty,final_score
Oc1nc2cncnc2cc1N=NN=NN[C@@H]1C[C@@H](Oc2ccnc3cccnc23)N1,417.39300000000014,2.3535999999999992,167.41,3,10,0.31486251929495057,0.75,1,1,0,0,c1cnc2c(OC3CC(NN=NN=Nc4cnc5cncnc5c4)N3)ccnc2c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.6794587557884851,0.0,0.0,0.6794587557884851
Cc1cc(N=NN=NCC=CCCN=NCc2ccccc2)c(C)c(=O)[nH]1,365.4410000000001,5.041340000000005,107.01999999999998,1,5,0.285572180979292,0.5,0,1,0,0,O=c1cc(N=NN=NCC=CCCN=NCc2ccccc2)cc[nH]1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.3956716542937876,0.0,0.0,0.3956716542937876
OC(=[N+]=NN=NN=[N+]=Nc1cc(-c2cccc(O)c2)ncn1)c1ccc(O)cc1,391.3510000000001,3.1053000000000006,176.47,3,5,0.1985062095144686,0.75,1,1,1,0,C(=[N+]=NN=NN=[N+]=Nc1cc(-c2ccccc2)ncn1)c1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.6445518628543405,0.0,0.0,0.6445518628543405
O=C(O)c1ccc(N=NN=NC[n+]2ccc([N+](=O)[O-])cc2)cc1O,331.26800000000003,2.3947000000000007,153.98999999999998,2,6,0.3597397770285481,0.75,1,1,1,1,c1ccc(N=NN=NC[n+]2ccccc2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.6929219331085644,0.0,0.0,0.6929219331085644
Nc1cc2c(cn1)nc(N=NN1Cc3cnc(N)nc3C=N1)c1ccccc12,370.3800000000001,2.5858000000000008,143.92000000000002,2,9,0.40735286258767184,0.75,1,1,0,0,C1=NN(N=Nc2nc3cnccc3c3ccccc23)Cc2cncnc21,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.7072058587763016,0.0,0.0,0.7072058587763016
OC=COCCOCCOC=COCCOCCC=Cc1ccccc1,364.43800000000005,3.673300000000003,66.38000000000001,1,6,0.3565549842105977,1.0,1,0,0,0,c1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.8069664952631792,0.0,0.0,0.8069664952631792
CCCCCCCCCCCCCOC(=O)c1ccc(Cn2ccc([N+](=O)O)n2)cc1,430.5690000000001,6.1988000000000065,84.43,1,4,0.19467530701077682,0.75,0,0,1,0,c1ccc(Cn2cccn2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.48340259210323305,0.0,0.0,0.48340259210323305
Oc1ccc(CCCC=CN=NNC=CN=C2C=Nc3ccccc32)cc1,359.4330000000001,4.861800000000004,81.7,2,5,0.40069778858894123,0.75,1,2,0,0,C(=CN=NNC=CN=C1C=Nc2ccccc21)CCCc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.4,0.6652093365766824,0.0,0.0,0.6652093365766824
Nc1ccc2nn3c(SCC(=O)NNCc4ccccc4)ncnc3c2c1,379.44900000000007,1.7727999999999995,110.22999999999999,3,7,0.26597822394823634,0.75,1,0,0,0,O=C(CSc1ncnc2c3ccccc3nn12)NNCc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7047934671844709,0.0,0.0,0.7047934671844709
NC(=NC[C@H]1CCC1=O)Nc1cc(-c2cccnc2)nc2ccccc12,345.40600000000006,3.0025000000000013,93.25999999999999,2,4,0.5599290879374065,0.75,1,0,0,0,O=C1CCC1CN=CNc1cc(-c2cccnc2)nc2ccccc12,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7929787263812218,0.0,0.0,0.7929787263812218
O=C(CCCC=CCc1ccccc1O)NCCCCCC=N[n+]1ccc(O)cc1,410.5380000000002,3.865000000000002,85.8,3,4,0.20280356568303864,1.0,1,0,1,0,O=C(CCCC=CCc1ccccc1)NCCCCCC=N[n+]1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7608410697049115,0.0,0.0,0.7608410697049115
O=C(N=NC1C[N+](c2nc3ccccc3[nH]2)=N1)c1ccc(Nc2ncccn2)cc1,398.4100000000001,3.825000000000001,123.64999999999999,2,7,0.3905483238394281,0.75,1,1,1,0,O=C(N=NC1C[N+](c2nc3ccccc3[nH]2)=N1)c1ccc(Nc2ncccn2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.7021644971518285,0.0,0.0,0.7021644971518285
Cc1ccc(S(=O)(=O)NCCCCCCC(=O)N[C@@H](C)N[N+]#Cc2ccccc2)cn1,444.581,2.966820000000001,104.55,3,5,0.28078515331339116,0.75,1,0,1,0,O=C(CCCCCCNS(=O)(=O)c1cccnc1)NCN[N+]#Cc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7092355459940174,0.0,0.0,0.7092355459940174
O=C1CC2=NNN3C=CC(CNc4[nH+]ccc5[nH+]c6ccccc6nc45)=CC(=C23)O1,399.4140000000002,1.2165000000000004,107.13000000000001,2,7,0.5065701812164148,0.5,1,0,1,0,O=C1CC2=NNN3C=CC(CNc4[nH+]ccc5[nH+]c6ccccc6nc45)=CC(=C23)O1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7019710543649245,0.0,0.0,0.7019710543649245
N#Cc1ccc(CNC(=N)N=Nc2cccc(C#[N+]c3ccc(O)cc3)c2)cc1,381.4190000000001,5.084850000000004,108.98,3,4,0.33402360491761107,0.5,0,1,1,0,N=C(N=Nc1cccc(C#[N+]c2ccccc2)c1)NCc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.41020708147528334,0.0,0.0,0.41020708147528334
CNC(=O)COc1ccc(-c2noc(-c3ccc(C(=O)CCC(=O)O)cc3)n2)cc1,409.39800000000014,2.5759,131.62,2,7,0.515567209260728,0.75,1,0,0,0,c1ccc(-c2noc(-c3ccccc3)n2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7796701627782183,0.0,0.0,0.7796701627782183
CCOc1cccc2nc(SC(=O)NCCCCN)c(-c3ccccc3)nc12,396.51600000000013,4.236100000000002,90.13,2,6,0.4372427005302456,0.75,1,0,0,0,c1ccc(-c2cnc3ccccc3n2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7561728101590737,0.0,0.0,0.7561728101590737
Oc1cc(C2=CCN=[N+](c3ccc4ccccc4c3)C2)nc2ccccc12,352.41700000000014,5.287000000000004,48.49,1,3,0.4985458758042921,0.75,0,0,1,0,C1=C(c2ccc3ccccc3n2)C[N+](c2ccc3ccccc3c2)=NC1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.5745637627412876,0.0,0.0,0.5745637627412876
C[C@@H](CO)NC(=O)CCN1CCN(c2ccc(-c3ccccc3)cn2)CC1,368.48100000000005,1.7576999999999998,68.7,2,5,0.7794257464038948,1.0,1,0,0,0,c1ccc(-c2ccc(N3CCNCC3)nc2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.9338277239211683,0.0,0.0,0.9338277239211683
NCc1ccc(-c2cc3cnccc3[nH]2)cc1NNc1cc[nH+]cc1,331.4030000000001,2.9417,92.89999999999999,4,4,0.42306445934314885,0.5,1,0,1,0,c1cc(NNc2cc[nH+]cc2)cc(-c2cc3cnccc3[nH]2)c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6769193378029447,0.0,0.0,0.6769193378029447
O=C(NCc1ccc(O)c(C=CCc2cccc3nn[nH]c23)c1)c1ccccc1,384.439,3.849400000000003,90.9,3,4,0.4708970246232942,0.75,1,0,0,0,O=C(NCc1cccc(C=CCc2cccc3nn[nH]c23)c1)c1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7662691073869883,0.0,0.0,0.7662691073869883
O=C(O)C=CCCC=CCOc1cnc(-c2cccc(C(=O)O)c2)cc1O,369.3730000000001,3.508400000000002,116.95000000000002,3,5,0.3516472251496972,0.75,1,0,0,0,c1ccc(-c2ccccn2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.730494167544909,0.0,0.0,0.730494167544909
C(=NN=NN=NNCCNNc1ccc(-c2ccccc2)cc1)c1ccccc1,386.4630000000001,4.628200000000002,97.89,3,4,0.20503195047181189,0.5,1,1,0,0,C(=NN=NN=NNCCNNc1ccc(-c2ccccc2)cc1)c1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.5715095851415436,0.0,0.0,0.5715095851415436
Oc1cc(-c2nn[nH]n2)ccc1ON=Cc1ccc(O)c(Oc2ccccc2Cl)c1,423.81600000000014,4.136500000000001,125.74000000000001,3,8,0.31404777706600334,0.75,1,0,0,0,C(=NOc1ccc(-c2nn[nH]n2)cc1)c1cccc(Oc2ccccc2)c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7192143331198009,0.0,0.0,0.7192143331198009
CCCCC[C@H](CC=CCCCC=CCCCC(=O)O)CC=CCCC(=O)O,392.5800000000001,6.9217000000000075,74.6,2,2,0.18467856994545956,0.75,0,0,0,0,,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.48040357098363784,0.0,0.0,0.48040357098363784
Cc1ccc([N+]2=CC(=NN=Nc3cnc(C(=O)O)[nH]3)c3ncccc32)cc1,360.3570000000001,3.218420000000001,118.96,2,5,0.42157482964568027,0.75,1,1,1,0,C1=[N+](c2ccccc2)c2cccnc2C1=NN=Nc1cnc[nH]1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.7114724488937041,0.0,0.0,0.7114724488937041
CCCCCCCNC(=O)Nc1cc2ccccc2nc1-c1cnc(C)nc1,377.4920000000002,5.092120000000004,79.8,2,4,0.5357772576436916,0.75,0,0,0,0,c1ccc2nc(-c3cncnc3)ccc2c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.5857331772931074,0.0,0.0,0.5857331772931074
O=C(Cc1ccc(-c2ccc(O)cc2)nn1)NNC(=O)c1cccc(O)c1,364.3610000000001,1.5584999999999996,124.44000000000001,4,6,0.5208838077940284,0.5,1,0,0,0,O=C(Cc1ccc(-c2ccccc2)nn1)NNC(=O)c1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7062651423382085,0.0,0.0,0.7062651423382085
COc1cc2c(c(-c3[nH+]c4cnccc4c4c3C3=CC=CC3=[N+]4C)c1)OCO2,371.39600000000013,3.134800000000002,57.730000000000004,0,4,0.6496749435272452,1.0,1,0,1,0,C1=CC2=[NH+]c3c(c(-c4cccc5c4OCO5)[nH+]c4cnccc34)C2=C1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.8949024830581735,0.0,0.0,0.8949024830581735
NCC(=O)Nc1ccc(Cl)c(N=Nc2nnc(-c3ccc4ccccc4c3)[nH]2)c1,405.84900000000005,4.590900000000001,121.41,3,6,0.4200429165212947,0.5,1,1,0,0,c1ccc(N=Nc2nnc(-c3ccc4ccccc4c3)[nH]2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.6360128749563885,0.0,0.0,0.6360128749563885
Nc1ccccc1CNCCCCN=NN=NN=NC1=c2ccccc2=NC=CN1,404.4820000000001,2.785100000000001,136.6,3,6,0.2429185723253587,0.75,1,1,0,0,C1=CNC(N=NN=NN=NCCCCNCc2ccccc2)=c2ccccc2=N1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.6578755716976077,0.0,0.0,0.6578755716976077
Oc1c([C@H](CNCc2ccc[nH+]c2)c2ccccc2)[nH]c2ccccc12,344.4380000000001,3.609300000000002,62.19,3,2,0.5002809407347263,1.0,1,0,1,0,c1ccc(C(CNCc2ccc[nH+]c2)c2cc3ccccc3[nH]2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.8500842822204178,0.0,0.0,0.8500842822204178
CN(C)c1cc(O)n2nc(-c3ccccc3)c([C@@H](O)NN=NCCCCC(=O)O)c2n1,427.46500000000026,2.3705,147.94,4,8,0.16678015173594685,0.5,1,1,0,0,c1ccc(-c2cc3ncccn3n2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.5600340455207841,0.0,0.0,0.5600340455207841
O=C(NNNc1cnc(O)nc1)Nc1cccc(OCc2ccccc2)c1F,384.37100000000015,2.5534999999999997,120.43000000000002,5,7,0.3970971937277933,0.5,1,0,0,0,O=C(NNNc1cncnc1)Nc1cccc(OCc2ccccc2)c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6691291581183381,0.0,0.0,0.6691291581183381
O=c1cc(CCc2ccc(O)cc2O)oc2cc([C@@H](O)c3ccccc3)cc(O)c12,404.4180000000001,3.7767000000000013,111.13000000000001,4,6,0.40289695982837165,0.5,1,0,0,0,O=c1cc(CCc2ccccc2)oc2cc(Cc3ccccc3)ccc12,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6708690879485115,0.0,0.0,0.6708690879485115
COc1ccc(NC(=O)c2cc(O)nc(-c3cccc(-c4ccccc4)c3)n2)cn1,398.4220000000001,4.172100000000003,97.23,2,6,0.5236163951735336,0.75,1,0,0,0,O=C(Nc1cccnc1)c1ccnc(-c2cccc(-c3ccccc3)c2)n1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.78208491855206,0.0,0.0,0.78208491855206
O=c1[nH]c(O)nc2nc(NC3=[NH+]C4=CC=CC4=N3)c(Cc3ccccc3)cc12,371.3800000000001,0.3713000000000004,117.23,4,6,0.5307434993025065,0.25,1,0,1,0,O=c1[nH]cnc2nc(NC3=[NH+]C4=CC=CC4=N3)c(Cc3ccccc3)cc12,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.634223049790752,0.0,0.0,0.634223049790752
N=[n+]1nc2c([nH]1)=CC=C(N[C@@H]1CCC[C@@H](c3ccc4ccccc4c3)C1)C=C2,370.48,3.4680700000000018,70.46,3,3,0.618006697114359,1.0,1,1,1,0,N=[n+]1nc2c([nH]1)=CC=C(NC1CCCC(c3ccc4ccccc4c3)C1)C=C2,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.8454020091343076,0.0,0.0,0.8454020091343076
O=C(c1ccc2[nH]cnc2c1)N1CC(=Nc2cccc(O)c2)C[C@H]1c1ccc[nH+]c1,398.4460000000001,3.4425000000000017,95.72,2,4,0.5532720228952512,0.75,1,0,1,0,O=C(c1ccc2[nH]cnc2c1)N1CC(=Nc2ccccc2)CC1c1ccc[nH+]c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7909816068685753,0.0,0.0,0.7909816068685753
CC(=NN=c1[nH]c(-c2ccc3c(c2)OCCO3)cc(=O)[nH]1)c1cccc(O)c1,378.38800000000003,2.1716999999999995,112.05999999999999,3,6,0.47886857805459426,0.75,1,0,0,0,O=c1cc(-c2ccc3c(c2)OCCO3)[nH]c(=NN=Cc2ccccc2)[nH]1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7686605734163783,0.0,0.0,0.7686605734163783
Nc1nccc(N=Nc2nnnn2-c2ccc(Nc3ncccc3N)cc2)n1,374.37200000000007,2.1707,171.06,3,11,0.4424979806506563,0.75,0,1,0,0,c1ccc(Nc2ccc(-n3nnnc3N=Nc3ccncn3)cc2)nc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.5177493941951969,0.0,0.0,0.5177493941951969
O=C(C=C(C(=O)c1ccc(O)cc1)c1ccccc1)Nc1ccc(O)cc1,359.3810000000001,4.0028000000000015,86.63000000000001,3,4,0.364996338088579,1.0,1,0,0,0,O=C(C=C(C(=O)c1ccccc1)c1ccccc1)Nc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.8094989014265737,0.0,0.0,0.8094989014265737
O=C(O)CCCNN=Cc1cccc(-c2ccnc3c2OCCCC3)c1,353.4220000000003,3.2520000000000016,83.81,2,5,0.45342539164051704,1.0,1,0,0,0,c1ccc(-c2ccnc3c2OCCCC3)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.836027617492155,0.0,0.0,0.836027617492155
O=C(O)c1ccc(-c2ccc(-c3nc(-c4ccc(F)cc4)n[nH]3)cc2)cc1,359.35999999999996,4.643000000000003,78.87,2,3,0.5561500975331852,0.75,1,0,0,0,c1ccc(-c2ccc(-c3nc(-c4ccccc4)n[nH]3)cc2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7918450292599555,0.0,0.0,0.7918450292599555
Nc1nccc(C(=O)NCc2nc(Nc3ccccc3)nc3ccccc23)n1,371.40400000000005,2.675600000000001,118.71,3,7,0.493321425497138,0.75,1,0,0,0,O=C(NCc1nc(Nc2ccccc2)nc2ccccc12)c1ccncn1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7729964276491414,0.0,0.0,0.7729964276491414
Oc1ccc(O)c(N=[N+]=NNN=NNC=NC=C2C=c3ccccc3=N2)c1,364.3490000000001,1.0609000000000002,152.78000000000003,4,8,0.15110901455204273,0.25,1,1,1,0,C(=NC=C1C=c2ccccc2=N1)NN=NNN=[N+]=Nc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.4803327043656129,0.0,0.0,0.4803327043656129
NC(=O)c1cccc(C(O)=NN=[N+]=NN=CCCNN=Cc2ccc(O)cc2)c1,395.403,1.6818999999999997,171.48,4,6,0.1263805025932213,0.5,1,2,1,0,C(CCNN=Cc1ccccc1)=NN=[N+]=NN=Cc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.4,0.5079141507779664,0.0,0.0,0.5079141507779664
OC1=CC(=Nn2cc(CN=C(O)c3ccccc3)c3ccc[n+](O)c32)CC1,363.39700000000016,3.1107000000000014,94.22,3,4,0.2876667705916254,0.75,1,0,1,0,C1=CC(=Nn2cc(CN=Cc3ccccc3)c3ccc[nH+]c32)CC1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7113000311774875,0.0,0.0,0.7113000311774875
COc1cccc(CN2CCCCN(C=Nc3nc4ccccc4[nH]3)C2=O)c1,377.44800000000004,3.9493000000000027,73.82,1,4,0.540390573307207,1.0,1,0,0,0,O=C1N(C=Nc2nc3ccccc3[nH]2)CCCCN1Cc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.8621171719921621,0.0,0.0,0.8621171719921621
Oc1cccc2[nH+]cc(Cc3ccccc3)c(C=Nc3[nH]nc4ncncc34)c12,381.4190000000001,3.3672000000000013,101.19,2,5,0.4661007260214269,0.75,1,0,1,0,C(=Nc1[nH]nc2ncncc12)c1c(Cc2ccccc2)c[nH+]c2ccccc12,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7648302178064281,0.0,0.0,0.7648302178064281
COc1ccc(-c2ccnc(CN=NC3CNC(c4cnc(N)nc4)=N3)c2)cc1,388.43500000000006,2.4577,123.03,2,9,0.6253888409703465,0.75,1,1,0,0,c1ccc(-c2ccnc(CN=NC3CNC(c4cncnc4)=N3)c2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.7726166522911039,0.0,0.0,0.7726166522911039
Cc1cccc(N=Nc2n[nH]c(=NN=O)nc2ONC2=NC=CNC=C2)c1,366.345,1.9806199999999994,153.73,3,10,0.4174973136152198,0.75,1,1,0,0,N=c1nc(ONC2=NC=CNC=C2)c(N=Nc2ccccc2)n[nH]1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.710249194084566,0.0,0.0,0.710249194084566
Oc1ccc(N=CCCNN=NNN=Nc2cnc3cccnc3n2)cc1,364.3730000000001,2.9831000000000003,144.76,3,9,0.2423845653025919,0.75,1,1,0,0,C(CCNN=NNN=Nc1cnc2cccnc2n1)=Nc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.6577153695907776,0.0,0.0,0.6577153695907776
Nc1ncnc2c(C(=O)NN=C=NN=NCCN=[N+]=C3CCON3)cccc12,382.3680000000001,0.38170000000000043,178.05999999999997,3,9,0.2135594593544037,0.5,1,1,1,0,O=C(NN=C=NN=NCCN=[N+]=C1CCON1)c1cccc2cncnc12,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.5740678378063211,0.0,0.0,0.5740678378063211
O=[N+](O)c1nc(NN=Nc2cncc(O)c2)nc(N=Nc2cccnc2)c1O,383.3080000000001,3.0036,193.79999999999998,4,11,0.3652110220541999,0.5,0,1,1,0,c1cncc(N=NNc2nccc(N=Nc3cccnc3)n2)c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.41956330661626,0.0,0.0,0.41956330661626
O=C(O)c1ccc(-c2cccc(C(=O)NCCCNC(O)c3ccccn3)c2)cc1,405.454,2.8474000000000013,111.55,4,5,0.3217712083135603,0.5,1,0,0,0,O=C(NCCCNCc1ccccn1)c1cccc(-c2ccccc2)c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6465313624940681,0.0,0.0,0.6465313624940681
O=C(O)CC[C@H](CC=CCNc1c[nH]c2nccnc12)C(=O)c1ccccc1,378.43200000000013,3.6800000000000015,107.97,3,5,0.3668214010578291,0.75,1,0,0,0,O=C(CCC=CCNc1c[nH]c2nccnc12)c1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7350464203173488,0.0,0.0,0.7350464203173488
C(CNN=[N+]=NN=Nc1ccc2ccccc2c1)=NN=Cc1ccccc1,357.4010000000001,4.419600000000003,100.28999999999999,1,4,0.21852726647214607,0.75,1,1,1,0,C(CNN=[N+]=NN=Nc1ccc2ccccc2c1)=NN=Cc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.6505581799416438,0.0,0.0,0.6505581799416438
NC1=CNC(NS(=O)(=O)N2CCC[C@@H]2c2c[nH]c(S(=O)(=O)O)c2)=CC=C1,401.4700000000001,0.033600000000000685,157.61999999999998,5,6,0.4355826333235748,0.25,1,0,0,0,O=S(=O)(NC1=CC=CC=CN1)N1CCCC1c1cc[nH]c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.6056747899970725,0.0,0.0,0.6056747899970725
O=[N+](O)C=CCN=Cc1cccc(C=CNCc2nccc3[nH]ccc23)c1,362.41300000000007,3.424100000000001,93.38,3,4,0.4227090952323054,0.75,1,0,1,0,C(=Cc1ccccc1)NCc1nccc2[nH]ccc12,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7518127285696916,0.0,0.0,0.7518127285696916
COC(=O)[C@H]1CCCC(N=Nc2ccc3c(O)nc(O)c4c3c2-c2ncn(C)c2N4)=N1,421.4170000000002,3.311200000000002,146.57999999999998,3,10,0.3322137655109409,0.75,1,2,0,0,c1nc2c([nH]1)Nc1cncc3ccc(N=NC4=NCCCC4)c-2c13,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.4,0.6446641296532822,0.0,0.0,0.6446641296532822
Cc1nc[nH]c2c(Cc3nc(N=Cc4ccccc4)cc([N+](=O)O)n3)cnc1-2,374.38400000000007,3.1489200000000013,120.02,2,6,0.4089000447680658,0.75,1,0,1,0,C(=Nc1ccnc(Cc2cnc3cnc[nH]c2-3)n1)c1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7476700134304197,0.0,0.0,0.7476700134304197
C(CNc1[nH]cnc2cnnc1-2)=NN=Nc1nnc(Nc2ccccc2)[nH+]n1,376.368,1.2287999999999997,168.41000000000003,3,10,0.24560533393211792,0.5,1,2,1,0,C(CNc1[nH]cnc2cnnc1-2)=NN=Nc1nnc(Nc2ccccc2)[nH+]n1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.4,0.5436816001796354,0.0,0.0,0.5436816001796354
COc1cc(C)cc(NC(=O)C=NN=NN=[N+]=NN=Cc2ccccc2)c1,365.37700000000007,3.3008200000000016,126.59,1,4,0.34955874933898573,0.75,1,1,1,0,O=C(C=NN=NN=[N+]=NN=Cc1ccccc1)Nc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.6898676248016957,0.0,0.0,0.6898676248016957
C1=CN=C(NNN=NN=C(c2ccccc2)c2c[nH]c3ccccc23)CC1,357.4210000000002,4.0877000000000026,89.28999999999999,3,4,0.3646759668926197,1.0,1,1,0,0,C1=CN=C(NNN=NN=C(c2ccccc2)c2c[nH]c3ccccc23)CC1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.7694027900677859,0.0,0.0,0.7694027900677859
Oc1ccc(N=NCCNN=NNN=[N+]2NC2=C2CCCO2)cc1,332.34800000000024,1.8147,140.27,4,7,0.19808484682044303,0.5,1,1,1,0,c1ccc(N=NCCNN=NNN=[N+]2NC2=C2CCCO2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.569425454046133,0.0,0.0,0.569425454046133
c1ccc(-c2c3nc(CCN4CC4)ncc3nc3c2sc2nccn23)cc1,372.457,3.412300000000002,58.980000000000004,0,6,0.45258920062365005,1.0,1,0,0,1,c1ccc(-c2c3nc(CCN4CC4)ncc3nc3c2sc2nccn23)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.8357767601870949,0.0,0.0,0.8357767601870949
Fc1ccc(NN=NN=[N+]=C=NNc2nnc3ccccc3n2)cc1,337.3020000000001,2.719400000000001,126.27,2,6,0.32021411838540353,0.75,1,1,1,0,C(=NNc1nnc2ccccc2n1)=[N+]=NN=NNc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.681064235515621,0.0,0.0,0.681064235515621
O=C(N[C@@](c1ccccc1)(c1nnn[nH]1)c1ccco1)c1ccc2ccccc2c1,395.42200000000014,3.6678000000000024,96.7,2,5,0.47329641162388447,0.75,1,0,0,0,O=C(NC(c1ccccc1)(c1nnn[nH]1)c1ccco1)c1ccc2ccccc2c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.0,0.7669889234871652,0.0,0.0,0.7669889234871652
Nc1ccnc(CCCN=NC=CN=NC(O)C=CNc2ccc(O)cc2)n1,382.4280000000001,3.016800000000001,153.73000000000002,4,10,0.2812415252791938,0.5,1,1,0,0,C(=CNc1ccccc1)CN=NC=CN=NCCCc1ncccn1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0,0.2,0.5943724575837581,0.0,0.0,0.5943724575837581
